round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
1,1.1998438391223862,0.7480748,0.5159979506414764,0.9959184,elu,32,0.0,1,20,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.3975019432005971,0.88338834,0.2135834249306698,0.9959184,elu,32,0.5,24,50,35,147,sigmoid,binary_crossentropy,adam
10,0.06881105237562574,0.9790979,1.2610712985603176,0.71428573,elu,32,0.0,10,20,5,147,sigmoid,binary_crossentropy,adam
1,0.9264052475119221,0.8855886,0.5766426957383448,0.9959184,relu,10,0.5,1,50,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.5297388814070044,0.83938396,1.417905956385087,0.30204082,elu,32,0.5,5,35,15,287,sigmoid,binary_crossentropy,adam
1,0.22384273508749084,0.90429044,0.23321110800820954,0.9183673,relu,10,0.0,1,65,15,77,sigmoid,binary_crossentropy,RMSprop
5,0.20537871296815752,0.92189217,0.362989999201833,0.59591836,relu,10,0.5,5,65,15,357,sigmoid,binary_crossentropy,adam
5,0.3533812699341538,0.87238723,0.263113084496284,0.9959184,elu,10,0.5,5,35,15,287,sigmoid,sparse_categorical_crossentropy,adam
5,0.4706157674096992,0.8888889,0.035342441157411725,0.9959184,elu,32,0.25,5,50,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.04955553676015047,0.9856986,1.373348881760422,0.6,relu,32,0.0,10,20,5,147,sigmoid,binary_crossentropy,adam
1,0.5332417901199643,0.850385,0.4729537765590512,0.9959184,relu,32,0.5,1,65,15,77,sigmoid,binary_crossentropy,RMSprop
1,0.4063322261238124,0.8877888,0.20697097541118153,0.9959184,relu,10,0.5,1,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6406252743272629,0.8448845,0.5702107755505309,0.9959184,elu,10,0.5,1,50,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2167218632100107,0.8888889,0.4609518701932868,0.6,relu,10,0.5,5,35,15,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.3577707325481211,0.8888889,0.28304084331956597,0.9959184,relu,10,0.25,5,20,15,357,sigmoid,binary_crossentropy,adam
5,0.32324639908616953,0.9130913,0.7201712301799229,0.0040816325,relu,32,0.5,5,50,35,427,sigmoid,binary_crossentropy,RMSprop
5,0.06680951044024906,0.97029704,0.587783404394072,0.75510204,relu,32,0.0,5,50,5,287,sigmoid,binary_crossentropy,adam
10,0.20461994083342117,0.8877888,0.6497521505063893,0.9959184,relu,32,0.5,10,35,35,287,sigmoid,binary_crossentropy,adam
5,0.14666259429718898,0.9581958,0.8680188631524846,0.62857145,elu,10,0.25,5,35,5,217,sigmoid,binary_crossentropy,RMSprop
10,0.38351127315144595,0.8888889,0.137921253941497,0.9959184,relu,10,0.5,10,50,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.22586599923837872,0.8877888,0.28856784713511563,0.844898,elu,10,0.5,5,50,5,427,sigmoid,sparse_categorical_crossentropy,adam
24,1.7908994831529996,0.8888889,0.0657882568787419,0.9959184,relu,10,0.0,24,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.39587601475065165,0.8877888,0.4945291477806714,0.9959184,elu,32,0.5,24,65,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.6931471833170313,0.8888889,0.6931478675530881,0.9918367,elu,32,0.0,5,20,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.9281597815790061,0.8679868,0.6240121104279343,0.9959184,relu,32,0.5,1,20,35,217,sigmoid,binary_crossentropy,RMSprop
1,0.5988564199478057,0.85258526,0.5323989719760661,0.9959184,relu,32,0.5,1,20,15,77,sigmoid,binary_crossentropy,adam
10,0.04544115922971122,0.9856986,1.0174656394374324,0.6244898,relu,10,0.0,10,65,15,77,sigmoid,binary_crossentropy,RMSprop
24,0.13144171044859237,0.9515952,0.33174986377054333,0.5795918,relu,10,0.25,24,65,5,7,sigmoid,binary_crossentropy,adam
24,0.15346253321509157,0.9405941,1.1075329853563893,0.0040816325,relu,32,0.25,24,35,35,217,sigmoid,binary_crossentropy,RMSprop
5,0.5218475966273315,0.8547855,2.190967951502119,0.5877551,elu,10,0.5,5,65,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.26033665395543654,0.8712871,0.4618230065520929,0.7265306,elu,32,0.0,1,50,5,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.6642483972480194,0.88668865,0.29989230827409397,0.9959184,elu,32,0.5,24,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.09727400354426292,0.9680968,0.7511000355895685,0.5877551,elu,32,0.0,10,35,35,7,sigmoid,binary_crossentropy,adam
10,0.14234781720572048,0.9482948,0.383762674672263,0.79183674,relu,32,0.0,10,20,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.09744083550241259,0.9779978,0.3782186745380869,0.6571429,relu,32,0.0,10,65,5,7,sigmoid,binary_crossentropy,adam
5,0.2643255271566714,0.92629266,0.3978593428524173,0.66938776,relu,32,0.25,5,35,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4749475646378806,0.88448846,0.11405700217096174,0.9959184,relu,10,0.25,1,20,15,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.4441711824905738,0.86028606,0.7295563281798849,0.3877551,elu,10,0.5,24,50,35,147,sigmoid,binary_crossentropy,RMSprop
24,0.32257477058829254,0.8888889,0.2561964179788317,0.9959184,elu,32,0.0,24,65,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.0965102628289391,0.9647965,0.5062219266380582,0.7265306,elu,10,0.0,5,65,15,7,sigmoid,binary_crossentropy,adam
24,0.24605516595940122,0.8888889,0.14137150730405534,0.9959184,elu,32,0.0,24,20,35,287,sigmoid,binary_crossentropy,adam
10,0.07489437614623928,0.97359735,1.4036519858301901,0.60816324,elu,32,0.0,10,65,5,147,sigmoid,binary_crossentropy,adam
10,0.25729421318823226,0.90539056,0.5722225082163908,0.63265306,elu,32,0.25,10,20,5,7,sigmoid,binary_crossentropy,adam
1,0.4559955456600462,0.87568754,0.13409123670081702,0.9959184,relu,32,0.25,1,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.4678852502727928,0.8888889,0.14995796096568204,0.9959184,relu,32,0.0,1,50,35,77,sigmoid,binary_crossentropy,adam
10,1.7908995059719388,0.8888889,0.0657882568787419,0.9959184,relu,10,0.0,10,35,35,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.41566682936261545,0.9306931,0.7742996410447724,0.4857143,relu,10,0.25,10,20,35,147,sigmoid,binary_crossentropy,RMSprop
10,0.13185894839285905,0.9515952,1.168202058393128,0.6122449,elu,10,0.25,10,50,5,217,sigmoid,binary_crossentropy,RMSprop
24,0.41963055071131283,0.8932893,0.7477052917285841,0.49387756,elu,10,0.5,24,65,35,217,sigmoid,binary_crossentropy,RMSprop
10,0.07242576641396761,0.9757976,0.9216339940927467,0.6979592,elu,10,0.0,10,20,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.3329266418274912,0.91749173,0.9512250727536727,0.0040816325,relu,10,0.5,5,50,35,427,sigmoid,binary_crossentropy,RMSprop
10,1.7908994967919056,0.8888889,0.0657882568787419,0.9959184,relu,10,0.0,10,65,35,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.8056992085853426,0.6743674,0.41020362656943654,0.9959184,elu,10,0.5,1,35,15,7,sigmoid,binary_crossentropy,adam
5,0.24138968252461493,0.85148513,0.4370197228022984,0.86938775,elu,10,0.0,5,65,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.10446913728062207,0.9647965,0.7656524962308455,0.6979592,elu,32,0.25,24,35,5,77,sigmoid,binary_crossentropy,RMSprop
1,0.4181888995300753,0.889989,0.11043227467761964,0.9959184,relu,10,0.25,1,65,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.07751512162497703,0.9724972,0.776043531846027,0.6163265,relu,10,0.25,10,50,5,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.43809127735488357,0.8877888,0.24201950953931226,0.9959184,relu,32,0.5,24,50,15,7,sigmoid,binary_crossentropy,RMSprop
10,0.3935892430469148,0.8888889,0.20143531311531457,0.9959184,relu,32,0.25,10,20,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.4400677692280351,0.80748075,0.3392855880211811,0.74693877,elu,32,0.5,1,65,5,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.06422057056469624,0.9790979,0.7952019082040203,0.7306122,relu,32,0.0,5,65,5,357,sigmoid,binary_crossentropy,RMSprop
5,0.23251140809426343,0.89658964,0.3477797617717665,0.6489796,elu,32,0.5,5,50,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.33259676050956233,0.8646865,0.2641200617868073,0.78367347,elu,32,0.25,1,65,15,217,sigmoid,binary_crossentropy,adam
10,0.451822388618037,0.8712871,0.1845589389606398,0.9959184,elu,32,0.5,10,35,35,7,sigmoid,binary_crossentropy,RMSprop
10,0.12491493395911847,0.9515952,0.4948800746275454,0.64081633,relu,32,0.25,10,20,5,217,sigmoid,binary_crossentropy,RMSprop
10,0.07916311172633232,0.9790979,0.829201880766421,0.63265306,relu,10,0.0,10,20,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.38668770240609535,0.8855886,0.308931759425572,0.9959184,elu,10,0.5,24,20,35,427,sigmoid,binary_crossentropy,adam
24,1.7908995046605058,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,24,65,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.37273842906138815,0.8888889,0.11989987671983485,0.9959184,elu,10,0.5,24,35,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.42965356367911706,0.7920792,0.34538960365616544,0.6979592,elu,10,0.5,1,20,5,77,sigmoid,sparse_categorical_crossentropy,adam
24,0.1086528257580866,0.97029704,1.2144170306166824,0.60816324,relu,10,0.25,24,35,5,77,sigmoid,binary_crossentropy,RMSprop
5,0.6239609546524988,0.8712871,0.538318067180867,0.9959184,relu,32,0.5,5,20,5,7,sigmoid,binary_crossentropy,adam
5,0.13016889896973807,0.9548955,0.8907401537408635,0.6571429,elu,10,0.25,5,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.21514126297795472,0.87678766,0.10426576116255351,0.9959184,elu,32,0.0,24,65,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.16006463284889078,0.9658966,0.5278049014052566,0.8122449,relu,32,0.5,24,65,5,287,sigmoid,binary_crossentropy,RMSprop
1,0.24149284374898114,0.9339934,0.17586956431671064,0.8897959,relu,10,0.0,1,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.291686923852717,0.8888889,0.2885756246897639,0.9959184,elu,32,0.25,24,65,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.10160536816776157,0.9658966,0.8142598139654312,0.68163264,elu,10,0.25,10,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.5036958089821671,0.8778878,0.2936639193369418,0.9959184,relu,32,0.5,1,65,5,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.2541811677070931,0.90869087,0.08677817479688293,0.9959184,elu,32,0.25,10,35,15,357,sigmoid,binary_crossentropy,RMSprop
10,0.40777760986710015,0.88008803,0.22331407161391512,0.9959184,elu,32,0.25,10,35,35,287,sigmoid,binary_crossentropy,RMSprop
10,0.17319183833528273,0.94279426,0.6698078048472502,0.70612246,elu,32,0.5,10,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.3665982800872937,0.8888889,0.6563679612412745,0.9959184,elu,10,0.0,24,65,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.21514511201971134,0.8888889,0.2279437731723396,0.9959184,relu,10,0.25,24,35,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.6589253264961885,0.91859186,0.9904389782827727,0.0040816325,relu,10,0.5,10,50,35,357,sigmoid,binary_crossentropy,RMSprop
5,0.2086807768510205,0.9471947,1.2188488159860884,0.5265306,relu,10,0.0,5,20,15,287,sigmoid,binary_crossentropy,adam
10,0.5488669024107395,0.92959297,1.232457243666357,0.0040816325,relu,10,0.5,10,50,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,1.618425534568866,0.8888889,0.06578825590561169,0.9959184,relu,32,0.25,1,50,35,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.6489314157003485,0.770077,0.325002914180561,0.9959184,elu,10,0.5,1,20,15,77,sigmoid,binary_crossentropy,RMSprop
10,0.23639260752104024,0.8888889,0.2524138639776074,0.9959184,relu,32,0.25,10,50,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.6931471833170313,0.8888889,0.6931471824645996,0.9959184,elu,32,0.0,5,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.2276144518513884,0.8888889,0.25237761711587714,0.9959184,relu,32,0.25,10,20,35,147,sigmoid,binary_crossentropy,adam
5,0.4563400488350913,0.8712871,0.15657532580044806,0.9959184,elu,10,0.5,5,20,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.24647699796458414,0.8690869,0.18622550483869046,0.9959184,elu,32,0.0,10,35,35,217,sigmoid,binary_crossentropy,adam
10,0.3706685944823375,0.91859186,0.7864939971845977,0.0040816325,relu,10,0.5,10,35,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,1.5662734051479887,0.8888889,0.45055561588735,0.9959184,elu,10,0.0,24,20,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.17631432177177225,0.87678766,0.29714147466786056,0.8408163,elu,32,0.0,10,50,5,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.38195267059031884,0.86358637,0.23079136530963743,0.9959184,elu,10,0.5,5,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.21505407197247245,0.90429044,0.29016406961849756,0.7265306,relu,32,0.5,5,20,5,287,sigmoid,binary_crossentropy,RMSprop
10,1.790899509906244,0.8888889,0.06578825590561169,0.9959184,relu,32,0.5,10,35,35,357,sigmoid,sparse_categorical_crossentropy,adam
24,0.28435598962967906,0.8888889,0.31270010617314553,0.9959184,elu,10,0.5,24,35,5,427,sigmoid,sparse_categorical_crossentropy,adam
24,0.19177806390525223,0.9163916,1.2105165121506671,0.5755102,elu,32,0.5,24,65,15,287,sigmoid,binary_crossentropy,RMSprop
24,0.0663444677315926,0.98129815,3.296104865489594,0.7020408,relu,10,0.0,24,50,15,357,sigmoid,binary_crossentropy,RMSprop
24,1.790899490890461,0.8888889,0.06578825590561169,0.9959184,relu,32,0.25,24,20,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.21803235409396732,0.9229923,0.34114312882326087,0.5755102,relu,10,0.25,5,35,15,217,sigmoid,binary_crossentropy,adam
24,1.7908994857758662,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,24,35,35,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.19521794514378374,0.9482948,0.30150049620745134,0.8081633,relu,10,0.5,5,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.07953946134413627,0.9724972,0.26131860151582836,0.9755102,relu,32,0.0,5,20,5,357,sigmoid,binary_crossentropy,adam
10,0.35261671213951573,0.8888889,0.9587702526121723,0.6204082,elu,32,0.5,10,20,15,357,sigmoid,binary_crossentropy,RMSprop
1,0.6533534275029752,0.87348735,0.5862870642117092,0.9959184,relu,10,0.25,1,35,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.21754610913880457,0.909791,0.2016644651488382,0.8979592,relu,32,0.0,1,50,5,427,sigmoid,binary_crossentropy,RMSprop
1,0.4707375683865794,0.8888889,0.4658022863524301,0.9959184,relu,32,0.0,1,65,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.3129885774863944,0.8888889,0.23343615933340364,0.9959184,relu,10,0.25,5,35,35,147,sigmoid,sparse_categorical_crossentropy,adam
5,0.23374552910018412,0.9141914,1.2028340047719528,0.64489794,elu,32,0.5,5,35,5,427,sigmoid,binary_crossentropy,adam
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.0,24,50,5,427,sigmoid,sparse_categorical_crossentropy,adam
1,0.42810011873937676,0.8745875,0.27635256830526855,0.9959184,relu,32,0.25,1,50,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.1345545677187668,0.9592959,0.24706805269328916,0.81632656,elu,10,0.25,10,65,5,287,sigmoid,binary_crossentropy,RMSprop
1,0.6080733891760949,0.87238723,0.4232685194939983,0.9959184,relu,32,0.5,1,50,5,357,sigmoid,binary_crossentropy,adam
1,0.22581768179886547,0.8745875,0.34774066112479385,0.5632653,elu,10,0.0,1,50,5,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.44807624761158615,0.84268427,0.18821810532589348,0.8530612,elu,32,0.25,1,65,35,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.40240357644093705,0.8877888,0.3389573359976009,0.9959184,elu,32,0.5,24,50,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.25,24,20,35,217,sigmoid,sparse_categorical_crossentropy,adam
24,0.11744066534235269,0.9669967,1.0419139557955217,0.5877551,elu,10,0.25,24,65,5,217,sigmoid,binary_crossentropy,RMSprop
24,0.12756036951272406,0.9647965,0.2496930637529918,0.9918367,elu,10,0.25,24,65,15,287,sigmoid,binary_crossentropy,adam
1,0.7204138956107486,0.87678766,0.48763613676538275,0.9959184,relu,10,0.5,1,20,35,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.7087819262830862,0.8547855,0.5632582000323705,0.9959184,relu,32,0.5,1,50,35,217,sigmoid,binary_crossentropy,adam
1,0.4623265810007572,0.8789879,0.38897053161445927,0.9959184,relu,32,0.25,1,65,35,77,sigmoid,binary_crossentropy,RMSprop
1,0.4706578479774452,0.77557755,0.293953646506582,0.94285715,elu,10,0.25,1,50,5,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.03283058959299042,0.9867987,2.6468741972835694,0.77959186,relu,10,0.0,24,35,5,287,sigmoid,binary_crossentropy,RMSprop
10,0.038592405381588916,0.98789877,0.7425162889519517,0.68163264,relu,32,0.0,10,50,5,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.11585275764682552,0.9669967,0.5547050199642474,0.7265306,relu,10,0.5,10,65,5,427,sigmoid,binary_crossentropy,adam
24,0.16887647025000274,0.93179315,0.5114739323148922,0.59183675,relu,32,0.5,24,50,15,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.1076722414305506,0.9570957,0.3356875427523438,0.7755102,relu,10,0.25,5,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
10,1.7908994906281683,0.8888889,0.0657882568787419,0.9959184,relu,10,0.25,10,65,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.3612221249751132,0.8888889,0.13921565851386714,0.9959184,relu,10,0.25,24,65,35,7,sigmoid,sparse_categorical_crossentropy,adam
24,1.7908994954804776,0.8888889,0.06578825590561169,0.9959184,relu,32,0.0,24,20,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.8883492511054716,0.8712871,0.9078194669314793,0.0040816325,elu,10,0.5,1,50,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.22330949395665503,0.93179315,0.4529062701731312,0.5755102,relu,32,0.25,24,50,35,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.088229414325605,0.97359735,0.5753219623954928,0.6244898,elu,32,0.0,10,65,5,287,sigmoid,binary_crossentropy,adam
1,0.775748347095137,0.73157316,0.5998360174042838,0.9918367,relu,10,0.5,1,65,5,7,sigmoid,binary_crossentropy,adam
5,0.5496353539499906,0.80748075,0.23002308461130883,0.9959184,elu,32,0.5,5,35,35,7,sigmoid,binary_crossentropy,RMSprop
10,0.15429718146032506,0.9306931,0.25686062233788626,0.7387755,relu,10,0.5,10,50,5,77,sigmoid,sparse_categorical_crossentropy,adam
10,0.20742357944622963,0.88668865,0.2927597560444657,0.9959184,elu,10,0.0,10,50,35,77,sigmoid,binary_crossentropy,RMSprop
5,0.24493390276241192,0.8888889,0.15842173689482164,0.9959184,relu,10,0.0,5,20,35,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.18754381551207489,0.92519253,0.3783135307078459,0.5755102,relu,32,0.25,24,35,35,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.6931471824645996,0.8888889,0.6931471824645996,0.9959184,elu,10,0.25,5,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
24,0.42377178899713785,0.88338834,0.22620781575571935,0.8,elu,10,0.5,24,20,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.09429189837686267,0.9647965,0.9184830904006958,0.59183675,relu,32,0.5,24,65,15,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.09894118588028117,0.97139716,0.5669794563128023,0.6530612,elu,10,0.0,10,20,5,427,sigmoid,binary_crossentropy,RMSprop
24,0.24378187287545422,0.9768977,5.2122083969262185,0.6163265,relu,10,0.25,24,35,5,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.1898942389069545,0.9163916,0.2918590365015731,0.77959186,elu,10,0.25,10,20,15,147,sigmoid,binary_crossentropy,adam
1,0.2828947437478371,0.87348735,0.28677519486874953,0.7346939,relu,32,0.25,1,35,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.37248445834198146,0.88668865,0.12883352488279343,0.9959184,elu,10,0.5,24,50,35,217,sigmoid,binary_crossentropy,adam
24,0.21579874992960751,0.88668865,0.02579396662815493,0.9959184,elu,32,0.0,24,50,35,147,sigmoid,binary_crossentropy,RMSprop
5,0.086856524379309,0.97139716,0.6812971989833274,0.79183674,relu,10,0.0,5,35,5,427,sigmoid,binary_crossentropy,adam
10,0.30950897056233245,0.9680968,0.5194151137411424,0.63673466,relu,10,0.0,10,35,35,357,sigmoid,binary_crossentropy,RMSprop
10,0.3223693499254829,0.9471947,1.6896988518384037,0.5795918,relu,10,0.5,10,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.37193497628530914,0.8888889,0.40776781014033725,0.9959184,relu,32,0.5,5,35,35,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.1291087009681731,0.9691969,2.550212078678365,0.63265306,relu,32,0.0,24,65,35,357,sigmoid,binary_crossentropy,RMSprop
24,0.19879038832729273,0.9438944,0.3815532657564903,0.75510204,relu,32,0.5,24,20,5,287,sigmoid,binary_crossentropy,RMSprop
5,0.6966475127684926,0.8877888,0.6934223029078269,0.04489796,elu,10,0.5,5,35,35,357,sigmoid,sparse_categorical_crossentropy,adam
1,0.6723551151513791,0.8888889,0.6114323698744482,0.9959184,relu,10,0.5,1,65,35,7,sigmoid,binary_crossentropy,RMSprop
1,0.7026842805025207,0.6809681,0.34622532068466655,0.9959184,elu,10,0.5,1,65,5,7,sigmoid,binary_crossentropy,RMSprop
