round_epochs,loss,acc,val_loss,val_acc,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,hidden_neurons,last_activation,loss,optimizer
5,0.24140941486651196,0.9495413,1.976971123367548,0.265625,relu,10,0.25,5,50,15,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.22506299922499087,0.9495413,1.8538697697222233,0.265625,elu,10,0.5,24,50,35,357,sigmoid,binary_crossentropy,adam
24,0.04503554637798048,0.9880734,1.9629286210983992,0.515625,elu,10,0.0,24,20,5,7,sigmoid,binary_crossentropy,RMSprop
24,0.857750216317833,0.9495413,4.44107973575592,0.28125,elu,32,0.0,24,20,15,357,sigmoid,sparse_categorical_crossentropy,adam
5,0.09079595707493637,0.9651376,0.9022085964679718,0.5625,elu,32,0.25,5,35,5,147,sigmoid,binary_crossentropy,RMSprop
10,0.2930939139915767,0.9495413,0.8714867532253265,0.265625,relu,32,0.5,10,65,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.3972443659918024,0.94587153,0.7724182605743408,0.265625,relu,32,0.5,10,20,35,427,sigmoid,binary_crossentropy,RMSprop
24,0.12862403874003558,0.9495413,36.453824043273926,0.265625,relu,32,0.0,24,65,15,427,sigmoid,binary_crossentropy,adam
5,0.1526699528712758,0.94587153,1.7468591555953026,0.6875,elu,10,0.25,5,20,15,147,sigmoid,binary_crossentropy,adam
1,0.30844253558631335,0.90458715,1.515906572341919,0.1875,elu,32,0.25,1,20,15,287,sigmoid,binary_crossentropy,RMSprop
5,5.252632761147865,0.9321101,0.8123595267534256,0.265625,relu,10,0.25,5,65,35,427,sigmoid,binary_crossentropy,RMSprop
5,0.34516313849786007,0.9302752,1.7638653069734573,0.265625,elu,10,0.5,5,50,35,7,sigmoid,binary_crossentropy,adam
10,0.06706482371392258,0.98073393,1.164257824420929,0.59375,elu,32,0.0,10,20,5,77,sigmoid,sparse_categorical_crossentropy,adam
5,0.0982172751735411,0.9651376,1.1102294921875,0.453125,elu,32,0.25,5,65,5,147,sigmoid,binary_crossentropy,adam
10,0.2807424798812888,0.9495413,1.9355520829558372,0.265625,relu,10,0.5,10,65,5,7,sigmoid,binary_crossentropy,RMSprop
5,0.415005165940031,0.9495413,0.8676206171512604,0.265625,relu,32,0.5,5,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.10864994444006484,0.94678897,0.9410316962748766,0.796875,relu,10,0.25,10,35,15,77,sigmoid,binary_crossentropy,adam
24,0.07883487494369763,0.9733945,1.322314441204071,0.625,relu,32,0.25,24,35,5,77,sigmoid,binary_crossentropy,RMSprop
10,0.27384268461017436,0.93394494,2.4300647974014282,0.265625,elu,32,0.5,10,65,35,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.15029864528199333,0.9477064,2.0576469507068396,0.265625,elu,10,0.0,1,35,5,77,sigmoid,binary_crossentropy,adam
1,0.6934576086378575,0.93394494,2.416626948863268,0.171875,elu,10,0.5,1,50,15,427,sigmoid,sparse_categorical_crossentropy,adam
10,0.48140982526586523,0.94495416,0.7347990199923515,0.265625,elu,10,0.5,10,20,35,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,1.195354557645978,0.9431193,0.7453073263168335,0.265625,relu,10,0.5,24,20,35,77,sigmoid,binary_crossentropy,RMSprop
1,0.34973057669185853,0.8770642,1.3597176000475883,0.328125,elu,10,0.5,1,65,5,147,sigmoid,binary_crossentropy,RMSprop
5,0.11797894057650878,0.95412844,4.348254442214966,0.265625,elu,32,0.0,5,50,15,147,sigmoid,binary_crossentropy,RMSprop
5,0.06443631706062755,0.98348624,1.1806692527607083,0.6875,relu,10,0.0,5,35,5,287,sigmoid,binary_crossentropy,RMSprop
5,0.2107977462214751,0.9495413,1.4343802779912949,0.265625,relu,10,0.25,5,65,5,7,sigmoid,binary_crossentropy,RMSprop
1,0.2368136055237793,0.94220185,1.810424741357565,0.28125,elu,10,0.0,1,20,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.1626074030927816,0.953211,1.0864101517945528,0.703125,relu,10,0.0,1,35,5,287,sigmoid,binary_crossentropy,adam
1,0.5959512018282479,0.7990826,0.9174048602581024,0.265625,elu,32,0.25,1,65,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.38580367208667815,0.8834862,2.4466414153575897,0.265625,elu,10,0.0,1,65,35,217,sigmoid,binary_crossentropy,RMSprop
1,0.6462136792556229,0.9055046,0.5727919805794954,0.734375,elu,10,0.5,1,50,15,427,sigmoid,binary_crossentropy,RMSprop
5,0.44475460807117845,0.84311926,0.8989051580429077,0.265625,elu,32,0.5,5,65,5,7,sigmoid,binary_crossentropy,RMSprop
10,0.04557318985552972,0.98348624,2.9484065175056458,0.75,relu,32,0.0,10,35,15,217,sigmoid,binary_crossentropy,RMSprop
24,0.11856445655260885,0.9669725,2.355888605117798,0.328125,relu,32,0.5,24,35,5,287,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.253438940230082,0.9495413,4.069566361606121,0.265625,relu,10,0.5,5,50,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.23989508032046875,0.91651374,2.4069985151290894,0.296875,elu,32,0.0,1,50,35,77,sigmoid,binary_crossentropy,adam
1,3.8364735719331975,0.9477064,0.9551120940595865,0.265625,relu,10,0.25,1,50,15,427,sigmoid,binary_crossentropy,adam
24,0.12286156595230374,0.9770642,2.481010615825653,0.609375,relu,10,0.5,24,50,5,427,sigmoid,binary_crossentropy,RMSprop
10,0.047479232136852206,0.98899084,1.1263496577739716,0.75,relu,32,0.0,10,20,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.1428172492711468,0.97155964,3.59111862257123,0.453125,relu,10,0.25,5,20,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.13645279542158503,0.953211,1.480966866016388,0.34375,elu,32,0.5,10,35,5,217,sigmoid,sparse_categorical_crossentropy,adam
5,0.6536029147691723,0.9495413,0.663797851651907,0.734375,elu,10,0.5,5,50,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.05972764437390426,0.9825688,3.4686783477663994,0.484375,elu,10,0.0,24,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2285661701899056,0.93944955,2.317857027053833,0.265625,elu,32,0.25,5,65,15,357,sigmoid,binary_crossentropy,RMSprop
1,0.5417719569763861,0.93944955,0.716184763237834,0.328125,elu,10,0.5,1,65,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.2340657674733105,0.9477064,1.3048922419548035,0.484375,relu,32,0.0,1,35,5,357,sigmoid,binary_crossentropy,adam
5,0.8155825955451849,0.9495413,0.8609279990196228,0.265625,elu,32,0.5,5,20,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.1563046689153811,0.9495413,1.1747546792030334,0.265625,relu,32,0.5,5,20,5,287,sigmoid,binary_crossentropy,adam
10,0.058738927674504345,0.98348624,1.3075586101040244,0.65625,elu,10,0.0,10,65,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.18028903369099722,0.9495413,4.598710060119629,0.265625,elu,32,0.25,10,65,15,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.18253021010758683,0.9495413,0.937897976487875,0.265625,relu,10,0.0,1,65,15,77,sigmoid,binary_crossentropy,adam
24,0.01474896853086221,0.99357796,2.750450611114502,0.671875,relu,32,0.0,24,50,5,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.07295063452823349,0.9605505,2.9805115908384323,0.703125,relu,10,0.0,24,50,35,217,sigmoid,binary_crossentropy,adam
1,0.18888812649988682,0.95412844,3.118073619902134,0.265625,relu,10,0.0,1,50,5,357,sigmoid,binary_crossentropy,RMSprop
1,0.18384083826735684,0.9385321,1.3268465511500835,0.3125,elu,10,0.0,1,65,5,427,sigmoid,binary_crossentropy,adam
1,0.40094317490060655,0.9119266,7.154306516051292,0.28125,elu,10,0.0,1,20,15,427,sigmoid,binary_crossentropy,adam
10,0.06441696407850148,0.9825688,1.3100391924381256,0.53125,elu,32,0.0,10,20,5,287,sigmoid,binary_crossentropy,adam
24,0.21293543178007143,0.94862384,1.7436060905456543,0.265625,elu,32,0.25,24,20,35,427,sigmoid,binary_crossentropy,RMSprop
24,0.6931471824645996,0.9495413,0.6931471824645996,0.265625,elu,10,0.0,24,35,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.13012645535081319,0.9495413,0.742281049489975,0.265625,relu,32,0.5,24,65,35,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.07497087545744185,0.9724771,1.1985596418380737,0.421875,elu,32,0.25,10,20,5,77,sigmoid,binary_crossentropy,adam
5,0.1221918131430507,0.96330273,1.2187926229089499,0.265625,relu,10,0.5,5,50,5,427,sigmoid,binary_crossentropy,adam
24,0.18813726352052743,0.9761468,1.877168057486415,0.640625,relu,10,0.25,24,50,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,1.8129774199857525,0.94862384,0.6787098478525877,0.734375,relu,10,0.5,1,20,35,357,sigmoid,binary_crossentropy,RMSprop
1,0.23411603613410556,0.94220185,1.1074260380119085,0.265625,relu,10,0.0,1,20,15,147,sigmoid,sparse_categorical_crossentropy,adam
24,0.18614800750799135,0.9495413,2.7440624237060547,0.265625,elu,32,0.5,24,65,15,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.14793478106960245,0.9495413,0.8168686628341675,0.265625,relu,32,0.5,10,20,15,217,sigmoid,binary_crossentropy,adam
10,0.19418129048763066,0.95963305,0.7889111042022705,0.765625,relu,32,0.25,10,35,15,217,sigmoid,binary_crossentropy,RMSprop
10,0.112979185403487,0.9559633,2.091025710105896,0.5625,elu,32,0.25,10,50,15,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.02481244634064342,0.99357796,1.5029439069330692,0.703125,relu,10,0.0,24,35,15,7,sigmoid,sparse_categorical_crossentropy,adam
5,0.06494592168462386,0.98165137,2.711343288421631,0.328125,elu,32,0.0,5,20,15,77,sigmoid,binary_crossentropy,adam
10,0.06374828820478842,0.98073393,4.127693481743336,0.28125,elu,10,0.0,10,20,5,147,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.6931471824645996,0.9495413,0.6931471824645996,0.265625,elu,10,0.0,5,65,35,287,sigmoid,sparse_categorical_crossentropy,adam
1,0.24131877419000508,0.9183486,1.5036201477050781,0.3125,elu,32,0.25,1,50,15,217,sigmoid,binary_crossentropy,adam
10,0.23735230854550085,0.9495413,2.1438753604888916,0.265625,relu,32,0.25,10,50,15,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.26538479825430505,0.9412844,1.829960823059082,0.265625,elu,10,0.5,10,20,35,77,sigmoid,binary_crossentropy,adam
5,0.8132984353861605,0.9495413,11.836726278066635,0.265625,elu,10,0.25,5,35,15,427,sigmoid,sparse_categorical_crossentropy,adam
1,1.0839422903292804,0.86513764,6.153796911239624,0.265625,elu,32,0.0,1,35,15,427,sigmoid,binary_crossentropy,RMSprop
10,0.1060449717951401,0.9495413,0.8463473189622164,0.265625,relu,10,0.5,10,65,35,287,sigmoid,binary_crossentropy,adam
5,0.08550743831865225,0.9724771,1.8832797780632973,0.34375,elu,10,0.25,5,35,5,77,sigmoid,binary_crossentropy,adam
10,0.8132984342924978,0.9495413,11.836726307868958,0.265625,elu,10,0.0,10,20,35,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.813298444135466,0.9495413,11.836726397275925,0.265625,relu,10,0.0,5,65,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.22560981221319765,0.94862384,0.7718994133174419,0.71875,relu,10,0.5,5,35,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.4564411610853602,0.9440367,0.7039848901331425,0.265625,relu,10,0.5,24,35,35,77,sigmoid,binary_crossentropy,RMSprop
24,0.02595163780358543,0.99174315,1.4743850231170654,0.625,relu,32,0.0,24,50,5,7,sigmoid,binary_crossentropy,adam
10,0.16396315637752648,0.9752294,4.268014300614595,0.71875,relu,10,0.0,10,35,35,357,sigmoid,binary_crossentropy,RMSprop
1,0.5833400812820284,0.8018349,1.0430513620376587,0.265625,elu,32,0.5,1,20,15,77,sigmoid,binary_crossentropy,RMSprop
5,0.40981190242898574,0.9385321,1.2467361688613892,0.265625,relu,32,0.5,5,35,35,7,sigmoid,binary_crossentropy,adam
24,0.22749652479766705,0.94678897,1.8451303243637085,0.265625,elu,32,0.5,24,20,35,147,sigmoid,binary_crossentropy,adam
1,0.27798093325395923,0.893578,2.858428806066513,0.265625,elu,10,0.25,1,20,5,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.47731181480588525,0.94678897,0.9482805877923965,0.265625,relu,10,0.25,5,20,15,427,sigmoid,binary_crossentropy,RMSprop
1,0.760435890276497,0.9357798,11.836726188659668,0.265625,relu,32,0.5,1,65,35,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.18286248511343373,0.9238532,1.7223616316914558,0.265625,elu,10,0.25,5,20,5,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.48946254818331725,0.9431193,3.0206196308135986,0.265625,elu,10,0.25,10,50,35,217,sigmoid,binary_crossentropy,RMSprop
1,0.20982202133234348,0.94862384,0.8487038258463144,0.265625,relu,10,0.0,1,20,15,147,sigmoid,binary_crossentropy,adam
1,0.24074416671871046,0.9504587,1.0333462953567505,0.359375,relu,32,0.0,1,20,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.8132984338550378,0.9495413,11.836726188659668,0.265625,elu,32,0.25,10,20,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.21656766338017555,0.94678897,1.8170413970947266,0.265625,elu,32,0.25,10,50,35,287,sigmoid,binary_crossentropy,adam
10,0.09603586776712945,0.96880734,1.1536259222775698,0.546875,relu,10,0.5,10,50,5,217,sigmoid,binary_crossentropy,adam
5,0.33800501779678765,0.94862384,1.1505584716796875,0.265625,relu,32,0.5,5,20,35,77,sigmoid,binary_crossentropy,RMSprop
24,0.15559329069139427,0.9495413,0.6931471824645996,0.265625,elu,10,0.0,24,50,5,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.3143515653293067,0.9431193,0.6496056616306305,0.6875,elu,32,0.5,10,50,35,357,sigmoid,binary_crossentropy,RMSprop
1,0.6342411754328177,0.79357797,0.7961868643760681,0.265625,elu,32,0.25,1,65,35,7,sigmoid,sparse_categorical_crossentropy,adam
10,0.8132984419481393,0.9495413,11.836726322770119,0.265625,elu,10,0.0,10,50,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,4.47390873153631,0.94495416,1.5816384851932526,0.265625,elu,10,0.25,24,20,35,287,sigmoid,binary_crossentropy,RMSprop
10,0.10434529085004947,0.9651376,5.866516649723053,0.453125,relu,10,0.0,10,65,15,287,sigmoid,binary_crossentropy,adam
5,0.055765641186750196,0.9798165,1.0016950964927673,0.734375,relu,32,0.0,5,20,15,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.7286877607533692,0.8880734,0.6931471824645996,0.265625,elu,10,0.0,1,20,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.12400282841483387,0.953211,1.4615317583084106,0.328125,elu,32,0.25,5,20,5,357,sigmoid,binary_crossentropy,adam
1,0.44281936343332085,0.94495416,1.4331925474107265,0.265625,relu,10,0.5,1,20,5,217,sigmoid,binary_crossentropy,RMSprop
1,0.385205493036256,0.92201835,2.5069769583642483,0.265625,elu,10,0.0,1,20,35,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.15873331505326777,0.9577982,0.6585339903831482,0.8125,relu,32,0.5,10,65,15,147,sigmoid,binary_crossentropy,RMSprop
10,0.25036346145411,0.94862384,1.8850212097167969,0.375,elu,10,0.5,10,50,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.6886816384962164,0.9431193,0.7288248986005783,0.265625,relu,10,0.5,1,35,35,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.771648692238293,0.9440367,2.6619643792510033,0.265625,relu,10,0.0,1,35,35,287,sigmoid,binary_crossentropy,RMSprop
10,0.1241151242532755,0.953211,2.2212371453642845,0.265625,elu,10,0.25,10,35,15,427,sigmoid,binary_crossentropy,adam
5,0.11294348696130595,0.9651376,1.8771483898162842,0.3125,elu,32,0.25,5,35,5,287,sigmoid,binary_crossentropy,RMSprop
24,0.2003022281675164,0.9495413,2.0952260494232178,0.265625,relu,32,0.0,24,20,35,357,sigmoid,binary_crossentropy,adam
24,0.6068923256713482,0.9495413,4.590698949992657,0.265625,elu,10,0.0,24,65,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.18156189606824052,0.9495413,1.5722495913505554,0.265625,elu,32,0.0,24,50,35,217,sigmoid,sparse_categorical_crossentropy,adam
10,0.1050273528271312,0.9706422,1.053923785686493,0.625,relu,32,0.25,10,20,5,77,sigmoid,binary_crossentropy,RMSprop
5,0.37116605098094413,0.92752296,0.6638835668563843,0.609375,elu,32,0.5,5,65,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.2025506488568739,0.95412844,1.0958629846572876,0.28125,relu,32,0.0,1,50,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.7316036804006721,0.9495413,11.836726188659668,0.265625,relu,32,0.0,1,65,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.035740514224300135,0.9853211,1.2026212476193905,0.796875,relu,10,0.0,10,50,15,147,sigmoid,binary_crossentropy,adam
5,0.44815032968827345,0.8568807,1.1117792129516602,0.265625,elu,32,0.5,5,20,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.5026401746102263,0.9330275,1.07378582470119,0.265625,elu,10,0.5,5,65,35,287,sigmoid,binary_crossentropy,RMSprop
24,0.8132984408544766,0.9495413,11.836726248264313,0.265625,elu,10,0.5,24,20,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.36833416352714965,0.9495413,0.7065120339393616,0.265625,relu,32,0.5,5,50,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.30893043968705713,0.9238532,4.027100712060928,0.265625,elu,10,0.25,1,65,15,287,sigmoid,binary_crossentropy,adam
10,0.8132984373547598,0.9495413,6.286874055862427,0.265625,relu,32,0.5,10,35,35,217,sigmoid,sparse_categorical_crossentropy,adam
1,0.2509584131590817,0.9027523,0.8582499623298645,0.46875,elu,32,0.25,1,35,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.8132984409638427,0.9495413,11.836726576089859,0.265625,elu,10,0.5,24,20,15,427,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.11186445330124382,0.96330273,2.2842953205108643,0.4375,elu,32,0.5,24,50,5,77,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.25910249790257517,0.9495413,1.9878865294158459,0.265625,elu,10,0.5,24,65,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.13130137971303332,0.95963305,2.416133761405945,0.328125,elu,32,0.0,5,65,35,7,sigmoid,sparse_categorical_crossentropy,adam
24,0.21269039379928364,0.9495413,1.7948246039450169,0.265625,elu,10,0.25,24,20,35,427,sigmoid,binary_crossentropy,adam
10,0.08630992394397805,0.9651376,1.0005080103874207,0.625,elu,32,0.25,10,50,5,77,sigmoid,binary_crossentropy,adam
1,0.526643110414403,0.9477064,1.328546404838562,0.265625,relu,32,0.25,1,50,35,287,sigmoid,binary_crossentropy,adam
1,0.4579588110567233,0.8513762,1.2502071857452393,0.265625,elu,32,0.0,1,20,15,7,sigmoid,binary_crossentropy,adam
1,0.3293051598542327,0.9302752,0.8019852042198181,0.265625,relu,32,0.25,1,20,5,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.1126959263805341,0.9504587,1.5512071140110493,0.265625,relu,10,0.5,5,50,5,287,sigmoid,sparse_categorical_crossentropy,adam
10,0.7317956877779586,0.9284404,0.6779219955205917,0.734375,relu,10,0.5,10,35,35,147,sigmoid,binary_crossentropy,RMSprop
10,0.8132984353861609,0.9495413,11.836726486682892,0.265625,relu,10,0.0,10,35,35,427,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.8082094880914539,0.9431193,11.836726278066635,0.265625,relu,10,0.25,1,20,15,427,sigmoid,sparse_categorical_crossentropy,adam
5,0.1220773817748656,0.9477064,2.6097399592399597,0.265625,elu,32,0.25,5,35,5,357,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.3511225875642413,0.9293578,1.3172462843358517,0.265625,elu,10,0.25,10,20,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.16791244730814744,0.94862384,1.114580137655139,0.265625,relu,10,0.5,5,20,5,77,sigmoid,binary_crossentropy,adam
10,0.15092105361855013,0.95137614,2.100536420941353,0.265625,elu,10,0.5,10,65,5,217,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.21413964065594956,0.9495413,2.1091724298894405,0.265625,elu,10,0.25,10,35,35,77,sigmoid,sparse_categorical_crossentropy,adam
1,0.6840574348738434,0.9495413,0.7039200365543365,0.265625,relu,32,0.25,1,65,35,7,sigmoid,binary_crossentropy,adam
5,0.5134744844036262,0.9477064,0.6822293009608984,0.734375,relu,10,0.5,5,20,15,147,sigmoid,sparse_categorical_crossentropy,RMSprop
24,0.21293534456487062,0.98165137,16.61762762069702,0.65625,relu,32,0.25,24,50,15,357,sigmoid,binary_crossentropy,RMSprop
10,0.16796245058195305,0.94862384,1.57039076089859,0.265625,relu,32,0.25,10,35,5,7,sigmoid,binary_crossentropy,adam
10,0.10445028113841011,0.9495413,6.89365553855896,0.265625,relu,32,0.25,10,20,15,287,sigmoid,binary_crossentropy,RMSprop
1,0.3603053375087473,0.8559633,1.1560486238449812,0.328125,elu,10,0.5,1,50,5,77,sigmoid,binary_crossentropy,RMSprop
1,0.8168233588141313,0.9431193,11.836726672947407,0.265625,relu,10,0.0,1,20,35,287,sigmoid,sparse_categorical_crossentropy,RMSprop
1,0.3503624192276679,0.8880734,1.9260742664337158,0.265625,elu,32,0.25,1,50,35,77,sigmoid,binary_crossentropy,adam
1,0.6504582531340078,0.87981653,3.4354426860809326,0.265625,elu,32,0.0,1,50,15,287,sigmoid,binary_crossentropy,RMSprop
10,0.04761544509762535,0.9880734,1.467467256821692,0.53125,elu,10,0.0,10,35,5,7,sigmoid,binary_crossentropy,RMSprop
5,0.4589721340651906,0.8513762,1.2449991703033447,0.265625,elu,32,0.5,5,35,15,7,sigmoid,binary_crossentropy,adam
10,0.09103431340604444,0.95412844,1.7284864149987698,0.375,elu,10,0.25,10,35,5,147,sigmoid,sparse_categorical_crossentropy,adam
1,0.21490525793622745,0.9495413,1.0290247797966003,0.265625,relu,32,0.0,1,65,15,357,sigmoid,sparse_categorical_crossentropy,adam
10,0.17567138932148688,0.94495416,1.9262239336967468,0.28125,elu,32,0.0,10,50,15,357,sigmoid,binary_crossentropy,RMSprop
5,0.09187436861182571,0.9495413,1.2500470876693726,0.265625,relu,32,0.0,5,65,5,7,sigmoid,sparse_categorical_crossentropy,RMSprop
10,0.07354455520713048,0.9880734,2.487846029922366,0.71875,relu,10,0.0,10,65,15,357,sigmoid,sparse_categorical_crossentropy,RMSprop
5,0.2564075442424061,0.94862384,0.7222703993320465,0.265625,relu,32,0.5,5,50,15,147,sigmoid,binary_crossentropy,RMSprop
5,0.26266348792427996,0.9477064,1.2067410349845886,0.265625,relu,32,0.5,5,35,15,77,sigmoid,binary_crossentropy,adam
5,0.13791710802208668,0.94862384,1.193458616733551,0.265625,relu,32,0.25,5,20,5,77,sigmoid,binary_crossentropy,RMSprop
